web-scraper-order,web-scraper-start-url,Gouvernorat Français,Gouvernorat Arabe,wileya-href,Délégation,baladiyet-href,Délégation2,mo3tamdiyya-href,Lieux Français,Lieux Arabe
1713821589-138,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane Supérieur,https://rues-tunisie.openalfa.com/el-omrane-superieur,El Nassim,https://rues-tunisie.openalfa.com/el-nassim,,النسيم
1713821595-139,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane Supérieur,https://rues-tunisie.openalfa.com/el-omrane-superieur,Cite Ibn Khaldoun Vi,https://rues-tunisie.openalfa.com/cite-ibn-khaldoun-vi,,حي بن خلدون السادس
1713821602-140,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane Supérieur,https://rues-tunisie.openalfa.com/el-omrane-superieur,Cite Ibn Khaldoun I,https://rues-tunisie.openalfa.com/cite-ibn-khaldoun-i,Lieux de Cite Ibn Khaldoun I,حي بن خلدون الأول
1713821608-141,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane Supérieur,https://rues-tunisie.openalfa.com/el-omrane-superieur,Cite El Intilaka,https://rues-tunisie.openalfa.com/cite-el-intilaka,,حي الإنطلاقة
1713821613-142,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane Supérieur,https://rues-tunisie.openalfa.com/el-omrane-superieur,Ahmed Tlili,https://rues-tunisie.openalfa.com/ahmed-tlili,,أحمد التليلي
1713821621-143,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane,https://rues-tunisie.openalfa.com/el-omrane,Ras Tabia,https://rues-tunisie.openalfa.com/ras-tabia,Lieux de Ras Tabia,رأس الطابية
1713821625-144,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane,https://rues-tunisie.openalfa.com/el-omrane,Oued El Sebai,https://rues-tunisie.openalfa.com/oued-el-sebai,,وادي السبعي
1713821632-145,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane,https://rues-tunisie.openalfa.com/el-omrane,El Omrane,https://rues-tunisie.openalfa.com/el-omrane_el-omrane,,العمران
1713821636-146,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane,https://rues-tunisie.openalfa.com/el-omrane,Djebel El Ahmar,https://rues-tunisie.openalfa.com/djebel-el-ahmar,Lieux de Djebel El Ahmar,الجبل الأحمر
1713821641-147,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane,https://rues-tunisie.openalfa.com/el-omrane,Cite Des Oliviers,https://rues-tunisie.openalfa.com/cite-des-oliviers,Lieux de Cite Des Oliviers,حي الزياتين
1713821645-148,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Omrane,https://rues-tunisie.openalfa.com/el-omrane,Bir Atig,https://rues-tunisie.openalfa.com/bir-atig,,بئر عتيق
1713821656-149,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Menzah,https://rues-tunisie.openalfa.com/el-menzah,El Menzah,https://rues-tunisie.openalfa.com/el-menzah_el-menzah,Lieux de El Menzah,المنزه
1713821662-150,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Menzah,https://rues-tunisie.openalfa.com/el-menzah,El Manar (1),https://rues-tunisie.openalfa.com/el-manar-1,,المنار 1
1713821666-151,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Menzah,https://rues-tunisie.openalfa.com/el-menzah,El Manar,https://rues-tunisie.openalfa.com/el-manar_el-menzah,Lieux de El Manar,المنار
1713821672-152,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Menzah,https://rues-tunisie.openalfa.com/el-menzah,El Fath,https://rues-tunisie.openalfa.com/el-fath_el-menzah,Lieux de El Fath,الفتح
1713821675-153,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Menzah,https://rues-tunisie.openalfa.com/el-menzah,01 Juin,https://rues-tunisie.openalfa.com/01-juin_el-menzah,Lieux de 01 Juin,جوان 01
1713821685-154,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,Ibn Sina 2,https://rues-tunisie.openalfa.com/ibn-sina-2,Lieux de Ibn Sina 2,ابن سينا 2
1713821691-155,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,Ibn Sina 1,https://rues-tunisie.openalfa.com/ibn-sina-1,,ابن سينا 1
1713821698-156,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,El Mourouj (2),https://rues-tunisie.openalfa.com/el-mourouj-2,Lieux de El Mourouj (2),المروج 2
1713821702-157,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,El Kabaria (4),https://rues-tunisie.openalfa.com/el-kabaria-4,,الكبارية 4
1713821706-158,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,El Kabaria (3),https://rues-tunisie.openalfa.com/el-kabaria-3,,الكبارية 3
1713821710-159,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,El Kabaria (2),https://rues-tunisie.openalfa.com/el-kabaria-2,,الكبارية 2
1713821716-160,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,El Kabaria (1),https://rues-tunisie.openalfa.com/el-kabaria-1,,الكبارية 1
1713821721-161,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Kabaria,https://rues-tunisie.openalfa.com/el-kabaria,Cite Ennour,https://rues-tunisie.openalfa.com/cite-ennour_el-kabaria,,حي النور
1713821732-162,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Hrairia,https://rues-tunisie.openalfa.com/el-hrairia,Tarak Ibn Ziad,https://rues-tunisie.openalfa.com/tarak-ibn-ziad,,طارق بن زياد
1713821737-163,https://rues-tunisie.openalfa.com/,Gouvernorat Tunis,تونس,https://rues-tunisie.openalfa.com/tunis,Délégation El Hrairia,https://rues-tunisie.openalfa.com/el-hrairia,Ghedir El Golla,https://rues-tunisie.openalfa.com/ghedir-el-golla,,غدير القلة
